column_name,column_type,column_description,sample_value,ref_key
index_file_id,TEXT,BAM or VCF index file GDC file UUID,[],
index_file_name_key,TEXT,GDC path to original vcf or bam index file,[],
case_barcode,TEXT,"Submitter identifier, e.g. HCC1954, TCGA-ZX-AA5X, etc.","[""C3L-00606"", ""C3L-01287""]",
access,TEXT,Data accessibility policy (open or controlled),"[""open""]",
experimental_strategy,TEXT,"Experimental strategy used to generate data (where applicable) e.g. WXS, RNA-Seq","[""scRNA-Seq""]",
file_type,TEXT,"File type--e.g. aligned_reads, simple_somatic_mutation, gene_expression, etc.","[""secondary_expression_analysis""]",
project_short_name,TEXT,"Project name abbreviation; the program name appended with a project name abbreviation, eg. TCGA-OV, etc.","[""CPTAC-3""]",
sample_gdc_id,TEXT,"Unique GDC identifier for this sample (corresponds to the sample_barcode), e.g. a1ec9279-c1a6-4e58-97ed-9ec1f36187c5--this can be used to access more information from the GDC data portal","[""197adde4-d1e8-48fd-b7af-4a72c4f33145"", ""fd2da95f-58bd-47d5-86dc-123ecef56379"", ""0e3980d8-6587-46f7-a479-40f1a7fa62c1""]",
case_gdc_id,TEXT,GDC unique identifier,"[""12246e82-cb5f-4b7e-a6bd-a120e000db49"", ""538424a8-0d56-4d6f-806a-19a0630c9d83""]",
acl,TEXT,"Access Control List--if access is controlled, this field contains the dbGaP accession, e.g. phs000179","[""open""]",
platform,TEXT,"Platform used to generate this data, e.g. Illumina, Affymetrix SNP 6.10",[],
sample_barcode,TEXT,Original/submitter sample ID,"[""C3L-00606-01"", ""C3L-00606-02"", ""C3L-00606-03""]",
data_format,TEXT,"File format of the underlying data, e.g. BCR XML, BAM","[""TSV"", ""HDF5""]",
file_name_key,TEXT,GDC path to original bam or vcf file,"[""['https://api.gdc.cancer.gov/data/76ecc49d-60b7-4f43-a005-7a31be92bbfe', 's3://gdc-cptac-phs001287-2-open/76ecc49d-60b7-4f43-a005-7a31be92bbfe/seurat.deg.tsv', 'gs://gdc-cptac-phs001287-open/76ecc49d-60b7-4f43-a005-7a31be92bbfe/seurat.deg.tsv']"", ""['https://api.gdc.cancer.gov/data/d9bc1a51-3d27-4b98-b133-7c17067e7cb5', 's3://gdc-cptac-phs001287-2-open/d9bc1a51-3d27-4b98-b133-7c17067e7cb5/seurat.analysis.tsv', 'gs://gdc-cptac-phs001287-open/d9bc1a51-3d27-4b98-b133-7c17067e7cb5/seurat.analysis.tsv']"", ""['https://api.gdc.cancer.gov/data/ab005d54-0e8b-4387-abb5-3b4fae1713ad', 's3://gdc-cptac-phs001287-2-open/ab005d54-0e8b-4387-abb5-3b4fae1713ad/101ecf57-1499-4751-8622-610fb8b07791.seurat.1000x1000.loom', 'gs://gdc-cptac-phs001287-open/ab005d54-0e8b-4387-abb5-3b4fae1713ad/101ecf57-1499-4751-8622-610fb8b07791.seurat.1000x1000.loom']""]",
data_type,TEXT,"Experimental source of the data type, e.g. Tissue slide image, RNA-Seq","[""Differential Gene Expression"", ""Single Cell Analysis""]",
file_gdc_id,TEXT,Unique GDC identifier for this file (corresponds to the file_barcode)--this can be used to access more information from the GDC data portal like this: https://portal.gdc.cancer.gov/files/c21b332c-06c6-4403-9032-f91c8f407ba4,"[""76ecc49d-60b7-4f43-a005-7a31be92bbfe"", ""d9bc1a51-3d27-4b98-b133-7c17067e7cb5"", ""ab005d54-0e8b-4387-abb5-3b4fae1713ad""]",
data_category,TEXT,"Category description of the underlying data, e.g. Clinical, Raw Sequencing Data, Simple Nucleotide Variation, Transcriptome Profiling, etc.","[""Transcriptome Profiling""]",
program_name,TEXT,"Program name, e.g. TCGA or TARGET","[""CPTAC""]",
sample_type_name,TEXT,"The longer name of the sample type, e.g. Primary Tumor, Recurrent Tumor, etc.","[""Primary Tumor""]",
file_size,NUMBER,The size of the file measured in bytes,"[609617, 3430725, 144147306]",
project_short_name_suffix,TEXT,"The code representing a project within a program. For some programs, this can be a disease code.","[""3""]",
index_file_size,NUMBER,"Where available, size of the index file in bytes",[],
