column_name,column_type,column_description,sample_value,ref_key
aliquot_submitter_id,TEXT,,"[""QC2"", ""6319b36b-533c-4e86-8e12-80552e_D3"", ""9e0d47e0-f633-468b-b82b-4d752d_D2""]",
study_name,TEXT,,"[""Prospective Ovarian JHU Proteome""]",
aliquot_id,TEXT,,"[""526be963-0881-11eb-bc0e-0aad30af8a83"", ""526be540-0881-11eb-bc0e-0aad30af8a83"", ""526b8307-0881-11eb-bc0e-0aad30af8a83""]",
authority_gene_id,TEXT,,"[""7421""]",
locus,TEXT,,"[""-""]",
sample_id,TEXT,,"[""526b53e0-0881-11eb-bc0e-0aad30af8a83"", ""526b4c90-0881-11eb-bc0e-0aad30af8a83"", ""526add8e-0881-11eb-bc0e-0aad30af8a83""]",
chromosome,TEXT,,"[""MT""]",
uniprotkb_ids,TEXT,,"[""P00403""]",
assays,TEXT,,[],
organism,TEXT,,"[""Homo sapiens""]",
uniprotkb_id,TEXT,,"[""P00403""]",
gene_id,TEXT,,"[""f7b24ee5-b814-11e8-907f-0a2705229b82""]",
aliquot_run_metadata_id,TEXT,,"[""06659e55-d160-4723-af72-fcf2855c2c37"", ""d18ff58e-b155-47d4-8c37-e0163841ade9"", ""f52aabb8-3271-4f5e-b6ae-c27df7e96158""]",
case_id,TEXT,,"[""526ab1ce-0881-11eb-bc0e-0aad30af8a83"", ""526aad86-0881-11eb-bc0e-0aad30af8a83"", ""526a53ac-0881-11eb-bc0e-0aad30af8a83""]",
proteins,TEXT,,"[""P00403;YP_003024029.1""]",
gene_description,TEXT,,"[""cytochrome c oxidase subunit II""]",
authority,TEXT,,"[""HGNC""]",
protein_abundance_log2ratio,FLOAT,,"[1.399, -1.2192, -1.9881]",
gene_symbol,TEXT,,"[""COX2""]",
NCBI_gene_id,TEXT,,"[""4513""]",
