column_name,column_type,column_description,sample_value,ref_key
project_submitter_id,TEXT,,"[""Proteogenomic Translational Research Centers (PTRC)""]",
tumor_grade,TEXT,,[],
morphology,TEXT,,"[""8441/3""]",
days_to_last_follow_up,FLOAT,,[],
site_of_resection_or_biopsy,TEXT,,[],
case_submitter_id,TEXT,,"[""MOLM14 Pooled Reference"", ""Frozen-bridge"", ""WHIM74""]",
primary_diagnosis,TEXT,,[],
diagnosis_id,TEXT,,"[""210e2493-e438-4156-a527-f7fc585c9264"", ""75b046f0-90a0-4cc0-aa72-c6685bc89be7"", ""7e4af98e-9db7-40a6-a2e7-eb44dc3768f0""]",
age_at_diagnosis,NUMBER,,[],
progression_or_recurrence,BOOLEAN,,[],
diagnosis_submitter_id,TEXT,,"[""MOLM14 Pooled Reference-DX"", ""Frozen-bridge-DX"", ""WHIM74-DX""]",
last_known_disease_status,TEXT,,[],
days_to_recurrence,FLOAT,,[],
tissue_or_organ_of_origin,TEXT,,[],
classification_of_tumor,TEXT,,[],
days_to_last_known_disease_status,FLOAT,,[],
tumor_stage,TEXT,,[],
case_id,TEXT,,"[""1f44bbcb-2083-482a-9f75-25828c013e96"", ""6dc777d4-4a5b-4387-9ed2-0d2fa9f4ff72"", ""395ce860-c2a6-46d2-972e-83620e058dbf""]",
