column_name,column_type,column_description,sample_value,ref_key
AgentID,NUMBER,,"[1, 2, 4]",
Salary,NUMBER,,"[35000, 27000, 22000]",
AgtPhoneNumber,TEXT,,"[""555-2681"", ""555-2666"", ""555-2551""]",
DateHired,TEXT,,"[""1997-05-15"", ""1998-02-05"", ""1998-03-05""]",
AgtLastName,TEXT,,"[""Thompson"", ""Bishop"", ""Smith""]",
AgtCity,TEXT,,"[""Redmond"", ""Seattle"", ""Tacoma""]",
AgtState,TEXT,,"[""WA""]",
CommissionRate,FLOAT,,"[0.04, 0.055, 0.045]",
AgtFirstName,TEXT,,"[""William"", ""Scott"", ""Karen""]",
AgtStreetAddress,TEXT,,"[""122 Spring River Drive"", ""66 Spring Valley Drive"", ""30301 - 166th Ave. N.E.""]",
AgtZipCode,TEXT,,"[""98053"", ""98125"", ""98413""]",
