column_name,column_type,column_description,sample_value,ref_key
language,TEXT,,[],
meta,VARIANT,,"[""{\n  \""profile\"": [\n    \""http://standardhealthrecord.org/fhir/StructureDefinition/shr-entity-Organization\""\n  ],\n  \""security\"": [],\n  \""tag\"": []\n}""]",
endpoint,VARIANT,,"[""[]""]",
implicitRules,TEXT,,[],
id,TEXT,,"[""ac8356a5-78f8-3a63-8a1e-59e832fd54e7"", ""161a799c-4894-36f6-8ca7-2a71c8107f79"", ""4861d01f-019c-3dac-a153-8334e50919f9""]",
alias,VARIANT,,"[""[]""]",
name,TEXT,,"[""NASHOBA VALLEY MEDICAL CENTER"", ""ATHOL MEMORIAL HOSPITAL"", ""NORTH SHORE MEDICAL CENTER -""]",
partOf,VARIANT,,[],
type,VARIANT,,"[""[\n  {\n    \""coding\"": [\n      {\n        \""code\"": \""prov\"",\n        \""display\"": \""Healthcare Provider\"",\n        \""system\"": \""http://hl7.org/fhir/organization-type\""\n      }\n    ],\n    \""text\"": \""Healthcare Provider\""\n  }\n]""]",
contact,VARIANT,,"[""[\n  {\n    \""name\"": {\n      \""given\"": [],\n      \""prefix\"": [],\n      \""suffix\"": [],\n      \""text\"": \""Synthetic Provider\""\n    },\n    \""telecom\"": []\n  }\n]""]",
text,VARIANT,,[],
active,BOOLEAN,,[],
identifier,VARIANT,,"[""[\n  {\n    \""system\"": \""https://github.com/synthetichealth/synthea\"",\n    \""value\"": \""ac8356a5-78f8-3a63-8a1e-59e832fd54e7\""\n  },\n  {\n    \""system\"": \""urn:ietf:rfc:3986\"",\n    \""value\"": \""ac8356a5-78f8-3a63-8a1e-59e832fd54e7\""\n  }\n]"", ""[\n  {\n    \""system\"": \""https://github.com/synthetichealth/synthea\"",\n    \""value\"": \""161a799c-4894-36f6-8ca7-2a71c8107f79\""\n  },\n  {\n    \""system\"": \""urn:ietf:rfc:3986\"",\n    \""value\"": \""161a799c-4894-36f6-8ca7-2a71c8107f79\""\n  }\n]"", ""[\n  {\n    \""system\"": \""https://github.com/synthetichealth/synthea\"",\n    \""value\"": \""4861d01f-019c-3dac-a153-8334e50919f9\""\n  },\n  {\n    \""system\"": \""urn:ietf:rfc:3986\"",\n    \""value\"": \""4861d01f-019c-3dac-a153-8334e50919f9\""\n  }\n]""]",
telecom,VARIANT,,"[""[\n  {\n    \""system\"": \""phone\"",\n    \""value\"": \""9787849000\""\n  }\n]"", ""[\n  {\n    \""system\"": \""phone\"",\n    \""value\"": \""9782493511\""\n  }\n]"", ""[\n  {\n    \""system\"": \""phone\"",\n    \""value\"": \""9787411215\""\n  }\n]""]",
address,VARIANT,,"[""[\n  {\n    \""city\"": \""AYER\"",\n    \""country\"": \""US\"",\n    \""line\"": [\n      \""200 GROTON ROAD\""\n    ],\n    \""postalCode\"": \""01432\"",\n    \""state\"": \""MA\""\n  }\n]"", ""[\n  {\n    \""city\"": \""ATHOL\"",\n    \""country\"": \""US\"",\n    \""line\"": [\n      \""2033 MAIN STREET\""\n    ],\n    \""postalCode\"": \""01331\"",\n    \""state\"": \""MA\""\n  }\n]"", ""[\n  {\n    \""city\"": \""SALEM\"",\n    \""country\"": \""US\"",\n    \""line\"": [\n      \""81 HIGHLAND AVENUE\""\n    ],\n    \""postalCode\"": \""01970\"",\n    \""state\"": \""MA\""\n  }\n]""]",
