column_name,column_type,column_description,sample_value,ref_key
osm_id,NUMBER,,"[295106180, 295106194, 294416267]",
layer_name,TEXT,,"[""building""]",
all_tags,VARIANT,,"[""[\n  {\n    \""key\"": \""building\"",\n    \""value\"": \""house\""\n  },\n  {\n    \""key\"": \""addr:city\"",\n    \""value\"": \""Rawa Mazowiecka\""\n  },\n  {\n    \""key\"": \""addr:street\"",\n    \""value\"": \""Aleksandrówka\""\n  },\n  {\n    \""key\"": \""source:addr\"",\n    \""value\"": \""mrawamazowiecka.e-mapa.net\""\n  },\n  {\n    \""key\"": \""addr:postcode\"",\n    \""value\"": \""96-200\""\n  },\n  {\n    \""key\"": \""addr:city:simc\"",\n    \""value\"": \""0977077\""\n  },\n  {\n    \""key\"": \""addr:housenumber\"",\n    \""value\"": \""11\""\n  },\n  {\n    \""key\"": \""addr:street:sym_ul\"",\n    \""value\"": \""00228\""\n  }\n]"", ""[\n  {\n    \""key\"": \""building\"",\n    \""value\"": \""house\""\n  },\n  {\n    \""key\"": \""addr:city\"",\n    \""value\"": \""Rawa Mazowiecka\""\n  },\n  {\n    \""key\"": \""addr:street\"",\n    \""value\"": \""Aleksandrówka\""\n  },\n  {\n    \""key\"": \""source:addr\"",\n    \""value\"": \""mrawamazowiecka.e-mapa.net\""\n  },\n  {\n    \""key\"": \""addr:postcode\"",\n    \""value\"": \""96-200\""\n  },\n  {\n    \""key\"": \""addr:city:simc\"",\n    \""value\"": \""0977077\""\n  },\n  {\n    \""key\"": \""addr:housenumber\"",\n    \""value\"": \""1A\""\n  },\n  {\n    \""key\"": \""addr:street:sym_ul\"",\n    \""value\"": \""00228\""\n  }\n]"", ""[\n  {\n    \""key\"": \""building\"",\n    \""value\"": \""house\""\n  },\n  {\n    \""key\"": \""addr:city\"",\n    \""value\"": \""Rawa Mazowiecka\""\n  },\n  {\n    \""key\"": \""addr:street\"",\n    \""value\"": \""Aleksandrówka\""\n  },\n  {\n    \""key\"": \""source:addr\"",\n    \""value\"": \""mrawamazowiecka.e-mapa.net\""\n  },\n  {\n    \""key\"": \""addr:postcode\"",\n    \""value\"": \""96-200\""\n  },\n  {\n    \""key\"": \""addr:city:simc\"",\n    \""value\"": \""0977077\""\n  },\n  {\n    \""key\"": \""addr:housenumber\"",\n    \""value\"": \""26\""\n  },\n  {\n    \""key\"": \""addr:street:sym_ul\"",\n    \""value\"": \""00228\""\n  }\n]""]",
osm_way_id,NUMBER,,"[295106180, 295106194, 294416267]",
geometry,BINARY,,"[""bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\x05\\x00\\x00\\x00S\\x94K\\xe3\\x17F4@U\\x84\\xe5\\x19E\\xe2I@i\\xa7\\x8b\\xb9\\x10F4@\\xa7\\xd0/\\x00C\\xe2I@\\xacO\\xdel\\x18F4@\\xba\\xd1\\xc7|@\\xe2I@\\x97<\\x9e\\x96\\x1fF4@\\xfbDT\\x97B\\xe2I@S\\x94K\\xe3\\x17F4@U\\x84\\xe5\\x19E\\xe2I@')"", ""bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\n\\x00\\x00\\x00\\xfd\\xe8\\x8a\\x08\\xb5E4@\\xf3\\x18\\x8a\\xe0$\\xe2I@+\\xfc\\x19\\xde\\xacE4@6p\\xac0\""\\xe2I@\\xf0\\x12\\xf7\\xb3\\xb3E4@O.|3 \\xe2I@\\xbfvz\\xef\\xb9E4@B\\xa8\\x9c@\""\\xe2I@\\xf7,\\xcf\\x83\\xbbE4@\\xa6\\x87\\xb2\\x01\""\\xe2I@\\xc7\\xbc\\x9fd\\xbcE4@\\xcb]\\x95U\""\\xe2I@\\x12\\xb1\\x1c|\\xbcE4@\\x8f\\xb5u&#\\xe2I@\\x0f\\xe5f\\x13\\xbbE4@w\\xcf\\xcbr#\\xe2I@t\\x82\\xfd\\xd7\\xb9E4@\\x1c\\xcc\\x81y#\\xe2I@\\xfd\\xe8\\x8a\\x08\\xb5E4@\\xf3\\x18\\x8a\\xe0$\\xe2I@')"", ""bytearray(b'\\x01\\x03\\x00\\x00\\x00\\x01\\x00\\x00\\x00\\x05\\x00\\x00\\x00\\x9d\\x00\\xe5J\\x98F4@\\x17x\\xee=\\\\\\xe2I@\\xbc@\\xee\\xc7\\x92F4@\\xae=\\xfd\\xb1Z\\xe2I@\\xdcZ\\x15\\x97\\x99F4@x\\xa6<_X\\xe2I@\\xbe\\x1a\\x0c\\x1a\\x9fF4@\\xe4\\xe0-\\xebY\\xe2I@\\x9d\\x00\\xe5J\\x98F4@\\x17x\\xee=\\\\\\xe2I@')""]",
gdal_type,TEXT,,[],
layer_code,NUMBER,,[1500],
osm_timestamp,NUMBER,,"[1492347889000000, 1492347962000000, 1492348012000000]",
osm_version,NUMBER,,[2],
layer_class,TEXT,,"[""building""]",
