column_name,column_type,column_description,sample_value,ref_key
gender_concept_id,NUMBER,,[],
specialty_source_concept_id,NUMBER,,[],
npi,TEXT,,"[""9232459980"", ""9132955222"", ""3304030617""]",
specialty_concept_id,NUMBER,,[],
provider_source_value,TEXT,,"[""9232459980"", ""9132955222"", ""3304030617""]",
dea,TEXT,,[],
provider_name,TEXT,,[],
specialty_source_value,TEXT,,[],
care_site_id,NUMBER,,"[65536, 131072, 196608]",
provider_id,NUMBER,,"[135687, 310237, 501609]",
gender_source_value,TEXT,,[],
year_of_birth,NUMBER,,[],
gender_source_concept_id,NUMBER,,[],
