column_name,column_type,column_description,sample_value,ref_key
po_medicare_allowed_amount,FLOAT,"The Medicare allowed amount for all prosthetic and orthotic products/services ordered by the referring provider. This figure is the sum of the amount Medicare pays, the deductible and coinsurance amounts that the beneficiary is responsible for paying, and any amounts that a third party is responsible for paying. A blank indicates the value is suppressed.",[],
supplier_medicare_allowed_amount,FLOAT,"Average Medicare allowed amounts for the DMEPOS product/service rendered by suppliers. Medicare allowed amounts includes the amount Medicare pays, the deductible and coinsurance amounts that the beneficiary is responsible for paying, and any amounts that a third party is responsible for paying. Total Medicare allowed amounts can be calculated by multiplying the avg_supplier_medicare_allow_amt by the number_of_supplier_services.","[23940.28, 10888.74, 16149.05]",
po_submitted_charges,FLOAT,The total charges that suppliers submitted for all prosthetic and orthotic products/services ordered by the referring provider. A blank indicates the value is suppressed.,[],
durable_medical_equipment_suppression_indicator,TEXT,"A flag indicating the reason the utilization, charge and payment subtotal information for Durable Medical Equipment is suppressed. “*” = Primary suppressed due to Number of Durable Medical Equipment Claims between 1 and 10. “#” = Counter suppressed because the claim count from at least one of the corresponding claim count categories (Number of Prosthetic and Orthotic Claims or Number of Drug and Nutritional Products Claims) is between 1 and 10. Counter suppression prevents the disclosure of a primary suppressed value when all categories sum to the total value.",[],
po_claims,NUMBER,"Total number of prosthetic and orthotic claims submitted by suppliers, reflecting products/services ordered by the referring provider. A blank indicates the value is suppressed.",[],
dme_medicare_allowed_amount,FLOAT,"The Medicare allowed amount for all durable medical equipment products/services ordered by the referring provider. This figure is the sum of the amount Medicare pays, the deductible and coinsurance amounts that the beneficiary is responsible for paying, and any amounts that a third party is responsible for paying. A blank indicates the value is suppressed.","[18269.07, 9585.74, 11325.14]",
number_of_drug_and_nutritional_products_claims,NUMBER,"Total number of drug and nutritional product claims submitted by suppliers, reflecting services ordered by the referring provider. A blank indicates the value is suppressed.",[],
po_medicare_standard_payment_amount,FLOAT,Amount that Medicare paid after beneficiary deductible and coinsurance amounts have been deducted for all supplier’s prosthetic and orthotic line item products/services and after standardization of the Medicare payment has been applied. Standardization removes geographic differences in payment rates for individual product/services and makes Medicare payments across geographic areas comparable. A blank indicates the value is suppressed.,[],
provider_credentials,TEXT,"When the referring provider is registered in NPPES as an individual (entity type code=’I’), these are the referring provider’s credentials. When the referring provider is registered as an organization (entity type code = ‘O’), this will be blank.","[""MD""]",
provider_middle_initial,TEXT,"When the referring provider is registered in NPPES as an individual (entity type code=’I’), this is the referring provider’s middle initial. When the referring provider is registered as an organization (entity type code = ‘O’), this will be blank.","[""A"", ""S"", ""R""]",
dme_medicare_standard_payment_amount,FLOAT,Amount that Medicare paid after beneficiary deductible and coinsurance amounts have been deducted for all supplier’s durable medical equipment line item products/services and after standardization of the Medicare payment has been applied. Standardization removes geographic differences in payment rates for individual product/services and makes Medicare payments across geographic areas comparable. A blank indicates the value is suppressed.,"[15580.39, 8708.58, 12000.11]",
provider_gender,TEXT,"When the referring provider is registered in NPPES as an individual (entity type code=’I’), this is the referring provider’s gender. When the referring provider is registered as an organization (entity type code = ‘O’), this will be blank.","[""M""]",
drug_and_nutritional_suppression_indicator,TEXT,"A flag indicating the reason the utilization, charge and payment subtotal information for Drug and Nutritional products is suppressed. “*” = Primary suppressed due to Number of Drug and Nutritional Products Claims between 1 and 10. “#” = Counter suppressed because the claim count from at least one of the corresponding claim count categories (Number of Durable Medical Equipment Claims or Number of Orthotic and Prosthetic Claims) is between 1 and 10. Counter suppression prevents the disclosure of a primary suppressed value when all categories sum to the total value.","[""#""]",
dme_medicare_payment_amount,FLOAT,Amount that Medicare paid after deductible and coinsurance amounts have been deducted for all supplier's durable medical equipment line item products/services ordered by the referring provider. A blank indicates the value is suppressed.,"[13259.03, 7088.84, 8685.33]",
number_of_supplier_claims,NUMBER,"Number of DMEPOS claims submitted by the supplier, reflecting products/services ordered by the referring provider. Aggregated records based on number_of_supplier_claims fewer than 11 are not included in the data file.","[330, 181, 112]",
po_medicare_payment_amount,FLOAT,Amount that Medicare paid after deductible and coinsurance amounts have been deducted for all supplier prosthetic and orthotic line item products/services ordered by the referring provider. A blank indicates the value is suppressed.,[],
supplier_submitted_charges,FLOAT,Average of the charges that suppliers submit for DMEPOS products/services. Total submitted charges can be calculated by multiplying the avg_supplier_submitted_charge by the number_of_supplier_services.,"[83092.5, 31780.35, 30963.55]",
provider_entity_code,TEXT,Type of entity reported in NPPES. An entity code of ‘I’ identifies referring providers registered as individuals and an entity type code of ‘O’ identifies referring providers registered as organizations.,"[""I""]",
drug_and_nutritional_products_medicare_payment_amount,FLOAT,Amount that Medicare paid suppliers after deductible and coinsurance amounts have been deducted for drug and nutritional line item products/services ordered by the referring provider. A blank indicates the value is suppressed.,[],
provider_country,TEXT,"The country where the referring provider is located, as reported in NPPES. The country code will be ‘US’ for any state or U.S. possession. For foreign countries (i.e., state values of ‘ZZ’), the provider country values include the following: AE=United Arab Emirates IT=Italy AG=Antigua JP=Japan AR=Argentina KR=Korea AU=Australia KW=Kuwait BO=Bolivia KY=Cayman Islands BR=Brazil LB=Lebanon CA=Canada MX=Mexico CH=Switzerland NL=Netherlands CN=China NO=Norway CO=Colombia NZ=New Zealand DE= Germany PA=Panama ES= Spain PK=Pakistan FR=France RW=Rwanda GB=Great Britain SA=Saudi Arabia HU= Hungary SY=Syria IL= Israel TH=Thailand IN=India TR=Turkey IS= Iceland VE=Venezuela","[""US""]",
provider_street_2,TEXT,"The second line of the referring provider’s street address, as reported in NPPES.","[""404"", ""SUITE 201"", ""SUITE 1E""]",
prosthetic_and_orthotic_suppression_indicator,TEXT,"A flag indicating the reason the utilization, charge and payment subtotal information for Prosthetics and Orthotics is suppressed.  “*” = Primary suppressed due to Number of Prosthetic and Orthotic Claims between 1 and 10. “#” = Counter suppressed because the claim count from at least one of the corresponding claim count categories (Number of Durable Medical Equipment Claims or Number of Drug and Nutritional Products Claims) is between 1 and 10. Counter suppression prevents the disclosure of a primary suppressed value when all categories sum to the total value.","[""*""]",
dme_claims,NUMBER,"Total number of durable medical equipment claims submitted by suppliers, reflecting services ordered by the referring provider. A blank indicates the value is suppressed.","[320, 176, 101]",
number_of_suppliers,NUMBER,Number of suppliers rendering DMEPOS products/services ordered by the referring provider.,"[27, 26, 28]",
number_of_supplier_beneficiaries,NUMBER,Number of beneficiaries associated with the supplier DMEPOS products/services ordered by the referring provider. Beneficiary counts fewer than 11 have been suppressed to protect the privacy of Medicare beneficiaries.,"[64, 33, 34]",
