column_name,column_type,column_description,sample_value,ref_key
age_name,TEXT,,"[""61 Years"", ""30 Years"", ""49 Years""]",
crash_type_bicycle_name,TEXT,,"[""Motorist Lost Control - Oversteering, Improper Braking, Speed"", ""Motorist Overtaking - Undetected Bicyclist"", ""Bicyclist Ride Out - Midblock - Unknown""]",
person_type_name,TEXT,,"[""Bicyclist""]",
crash_type_bicycle,NUMBER,,"[132, 231, 319]",
marked_crosswalk_present,TEXT,,"[""0""]",
motorist_initial_direction_of_travel_name,TEXT,,"[""Not a Pedestrian""]",
crash_group_pedestrian_name,TEXT,,"[""Not a Pedestrian""]",
crash_group_pedestrian,NUMBER,,[0],
bicyclist_position,TEXT,,"[""1""]",
bicyclist_initial_direction_of_travel,TEXT,,"[""1"", ""3"", ""9""]",
age,NUMBER,,"[61, 30, 49]",
sex_name,TEXT,,"[""Male"", ""Female""]",
crash_location_pedestrian_name,TEXT,,"[""Not a Pedestrian""]",
crash_group_bicycle_name,TEXT,,"[""Loss of Control / Turning Error"", ""Motorist Overtaking Bicyclist"", ""Bicyclist Failed to Yield - Midblock""]",
crash_group_bicycle,NUMBER,,"[110, 230, 310]",
pedestrian_initial_direction_of_travel,TEXT,,"[""7""]",
person_number,NUMBER,,[1],
pedestrian_position_name,TEXT,,"[""Not a Pedestrian""]",
pedestrian_initial_direction_of_travel_name,TEXT,,"[""Not a Pedestrian""]",
motorist_initial_direction_of_travel,TEXT,,"[""7""]",
pedestrian_scenario,TEXT,,"[""7""]",
person_type,NUMBER,,[6],
consecutive_number,NUMBER,,"[10044, 10123, 10190]",
state_name,TEXT,,"[""Alabama"", ""Alaska""]",
crash_type_pedestrian,NUMBER,,[0],
school_zone_name,TEXT,,"[""None Noted""]",
bicyclist_initial_direction_of_travel_name,TEXT,,"[""With Traffic"", ""Not applicable"", ""Unknown""]",
sidewalk_present,TEXT,,"[""0""]",
school_zone,TEXT,,"[""0""]",
marked_crosswalk_present_name,TEXT,,"[""None Noted""]",
sidewalk_present_name,TEXT,,"[""None Noted""]",
state_number,NUMBER,,"[1, 2]",
bicyclist_position_name,TEXT,,"[""Travel Lane""]",
vehicle_number,NUMBER,,[0],
crash_location_pedestrian,TEXT,,"[""7""]",
pedestrian_position,TEXT,,"[""77""]",
sex,TEXT,,"[""1"", ""2""]",
intersection_leg_name,TEXT,,"[""Not a Pedestrian""]",
motorist_maneuver,TEXT,,"[""7""]",
motorist_maneuver_name,TEXT,,"[""Not a Pedestrian""]",
pedestrian_scenario_name,TEXT,,"[""Not a Pedestrian""]",
crash_location_bicycle_name,TEXT,,"[""Not At Intersection""]",
crash_location_bicycle,TEXT,,"[""3""]",
crash_type_pedestrian_name,TEXT,,"[""Not a Pedestrian""]",
intersection_leg,TEXT,,"[""7""]",
