column_name,column_type,column_description,sample_value,ref_key
PhoneNumber,TEXT,,"[""(201) 555-0100""]",
DeliveryAddressLine1,TEXT,,"[""Suite 12"", ""Unit 148"", ""Suite 271""]",
LastEditedBy,NUMBER,,[1],
BillToCustomerID,NUMBER,,[1],
DeliveryLocation,FLOAT,,"[8.607660043233228e+52, 8.607660043233208e+52, 8.607660043233225e+52]",
ValidTo,NUMBER,,[253402300799999999],
PostalPostalCode,NUMBER,,"[90051, 90540, 90549]",
PrimaryContactPersonID,NUMBER,,"[1101, 1165, 1259]",
PostalAddressLine1,TEXT,,"[""PO Box 5129"", ""PO Box 9374"", ""PO Box 2787""]",
DeliveryRun,TEXT,,[],
IsOnCreditHold,NUMBER,,[0],
WebsiteURL,TEXT,,"[""http://www.tailspintoys.com/Imlaystown"", ""http://www.tailspintoys.com/Absecon"", ""http://www.tailspintoys.com/MapleShade""]",
FaxNumber,TEXT,,"[""(201) 555-0101""]",
CustomerCategoryID,NUMBER,,[3],
AlternateContactPersonID,TEXT,,"[""1102"", ""1166"", ""1260""]",
DeliveryCityID,NUMBER,,"[16430, 49, 20846]",
PostalAddressLine2,TEXT,,"[""Ghateville"", ""Chuville"", ""Tuville""]",
AccountOpenedDate,DATE,,"[""2013-01-01""]",
StandardDiscountPercentage,FLOAT,,[0.0],
RunPosition,TEXT,,[],
CreditLimit,TEXT,,"[""NULL""]",
IsStatementSent,NUMBER,,[0],
CustomerID,NUMBER,,"[51, 83, 130]",
CustomerName,TEXT,,"[""Tailspin Toys (Imlaystown, NJ)"", ""Tailspin Toys (Absecon, NJ)"", ""Tailspin Toys (Maple Shade, NJ)""]",
PaymentDays,NUMBER,,[7],
DeliveryMethodID,NUMBER,,[3],
DeliveryAddressLine2,TEXT,,"[""1305 Kaleja Street"", ""1161 Chang Lane"", ""81 Banerjee Crescent""]",
PostalCityID,NUMBER,,"[16430, 49, 20846]",
BuyingGroupID,TEXT,,"[""1""]",
DeliveryPostalCode,NUMBER,,"[90051, 90540, 90549]",
ValidFrom,NUMBER,,[1356998400000000],
