column_name,column_type,column_description,sample_value,ref_key
LogonName,TEXT,,"[""elizas@northwindelectriccars.com"", ""aakarsha@tailspintoys.com"", ""angelina@wingtiptoys.com""]",
IsSystemUser,NUMBER,,"[1, 0]",
HashedPassword,TEXT,,"[""0x2787527C41F2131B0C1314FA84D727BCA95A6AF9F7F3DD5A028344E4BD5E1B87"", ""0xCB200A535BFF77394C556E909F35158B7C45D318E7E0100E4B98899ABC5797C5"", ""0x812D484EAA94A512E5BECDD3D65F01709AE95675D3C7A7D62A7B1DFCF4F71B40""]",
FullName,TEXT,,"[""Eliza Soderberg"", ""Aakarsha Nookala"", ""Angelina Gormanston""]",
EmailAddress,TEXT,,"[""elizas@northwindelectriccars.com"", ""aakarsha@tailspintoys.com"", ""angelina@wingtiptoys.com""]",
FaxNumber,TEXT,,"[""(201) 555-0106"", ""(201) 555-0101"", ""(205) 555-0101""]",
Photo,TEXT,,"[""NULL""]",
UserPreferences,TEXT,,"[""{\""theme\"":\""ui-darkness\"",\""dateFormat\"":\""mm/dd/yy\"",\""timeZone\"": \""PST\"",\""table\"":{\""pagingType\"":\""simple\"",\""pageLength\"": 10},\""favoritesOnDashboard\"":true}"", ""{\""theme\"":\""blitzer\"",\""dateFormat\"":\""mm/dd/yy\"",\""timeZone\"": \""PST\"",\""table\"":{\""pagingType\"":\""full\"",\""pageLength\"": 50},\""favoritesOnDashboard\"":true}"", ""{\""theme\"":\""black-tie\"",\""dateFormat\"":\""yy-mm-dd\"",\""timeZone\"": \""PST\"",\""table\"":{\""pagingType\"":\""full_numbers\"",\""pageLength\"": 25},\""favoritesOnDashboard\"":true}""]",
PhoneNumber,TEXT,,"[""(201) 555-0101"", ""(201) 555-0100"", ""(205) 555-0100""]",
PersonID,NUMBER,,"[39, 1177, 2281]",
LastEditedBy,NUMBER,,[1],
PreferredName,TEXT,,"[""Eliza"", ""Aakarsha"", ""Angelina""]",
IsExternalLogonProvider,NUMBER,,[0],
SearchName,TEXT,,"[""Eliza Eliza Soderberg"", ""Aakarsha Aakarsha Nookala"", ""Angelina Angelina Gormanston""]",
OtherLanguages,TEXT,,"[""NULL""]",
ValidFrom,NUMBER,,[1464736440000000],
IsSalesperson,NUMBER,,[0],
IsEmployee,NUMBER,,[0],
CustomFields,TEXT,,"[""NULL""]",
ValidTo,NUMBER,,[253402300799999999],
IsPermittedToLogon,NUMBER,,[1],
