column_name,column_type,column_description,sample_value,ref_key
grsrevnuefndrsng,NUMBER,Special events gross revenue,"[8935, 7768, 11297]",
subseccd,TEXT,Subsection code,"[""03""]",
totcntrbs,NUMBER,"Contributions, gifts, grants, etc received","[76719, 64400, 6035]",
totrevnue,NUMBER,Total revenue,"[94518, 88078, 56652]",
prgmservrev,NUMBER,Program service revenue,"[7686, 8105, 30380]",
totnetassetsend,NUMBER,Total net worth e-o-y,"[76635, 381046, 355511]",
txrevnuelevied170,NUMBER,Tax revenues levied (170),[0],
tax_pd,TEXT,Tax period,"[""201012"", ""201109"", ""201112""]",
othrinvstinc,NUMBER,Investment income,"[155, 379, 2614]",
othrevnue,NUMBER,Other revenue - total,"[0, 211, 103]",
gnsaleofastothr,NUMBER,Gain or (loss) from sale of assets,"[100, -1665, 8950]",
grsrcptsrelatd170,NUMBER,Gross receipts from related activities (170),[0],
gftgrntrcvd170,NUMBER,Gifts grants membership fees received (170),[0],
txrevnuelevied509,NUMBER,Tax revenues levied (509),"[0, 88398]",
srvcsval509,NUMBER,Services or facilities furnished by gov (509),"[0, 90000]",
othrchgsnetassetfnd,NUMBER,Other changes in net assets,"[0, -3134]",
totexpns,NUMBER,Total expenses,"[75150, 30889, 66786]",
grsrcptsadmiss509,NUMBER,Receipts from admissions merchandise etc (509),"[99220, 182809, 475562]",
grsalesminusret,NUMBER,Gross sales of inventory,"[1836, 17965, 5464]",
grspublicrcpts,NUMBER,Gross receipts for public use of club facilities,[0],
ein,TEXT,Employer Identification Number,"[""870644812"", ""810364319"", ""546052533""]",
totexcessyr,NUMBER,Excess or deficit,"[19368, 57189, -10134]",
duesassesmnts,NUMBER,Membership dues and assessments,"[3725, 3020, 10220]",
grsinc170,NUMBER,Gross income from interest etc (170),[0],
nonpfrea,TEXT,Reason for non-PF status,"[""09""]",
totgftgrntrcvd509,NUMBER,Gifts grants membership fees received (509),"[422601, 124009, 336372]",
subtotsuppinc509,NUMBER,Subtotal total support (509),"[4680, 4111, 13313]",
totliabend,NUMBER,Total liabilities e-o-y,"[6421, 5000, 25185]",
basisalesexpnsothr,NUMBER,Cost or other basis and sales expenses,"[500, 12600, 4500]",
unrelbusincd,TEXT,Unrelated business income question,"[""N""]",
srvcsval170,NUMBER,Services or facilities furnished by gov (170),[0],
direxpns,NUMBER,Special events direct expenses,"[3106, 1595, 2554]",
grsincgaming,NUMBER,Gross income from gaming,"[0, 20]",
initiationfee,NUMBER,Initiation fees and capital contributions,[0],
grsprft,NUMBER,Gross profit (or loss) from sales of inventory,"[304, 7455, -10290]",
netincfndrsng,NUMBER,Special events net income (or loss),"[5829, 6173, 8743]",
costgoodsold,NUMBER,Less: cost of goods sold,"[1532, 10510, 15754]",
totassetsend,NUMBER,Total assets e-o-y,"[83056, 386046, 380696]",
grsamtsalesastothr,NUMBER,Gross amount from sale of assets,"[600, 10935, 13450]",
totsupp509,NUMBER,Total support (509),"[526501, 310929, 825247]",
